lead_id,journey_id,prospect_id,session_id,lead_created_ts,lead_source_type,form_name,product_interest,lead_status,lead_score,qualification_status,qualification_reason,response_time_minutes,is_duplicate,is_contactable
LD00000496,JR0003547,PR003176,SS00005279,2025-09-16 14:52:42,web_form,lead_form_main,Ahorro voluntario,converted_to_registration,83.07,qualified,Cumple score e intención mínima,171,1,1
LD00000497,JR0003560,PR003186,SS00005297,2025-06-19 09:08:22,web_form,lead_form_short,Aportaciones complementarias,converted_to_registration,94.72,qualified,Cumple score e intención mínima,217,0,1
LD00000498,JR0003562,PR003188,SS00005300,2025-03-13 22:51:48,lead_ad,simulator_capture,Simulador de retiro,nurtured,77.78,qualified,Cumple score e intención mínima,160,0,0
LD00000499,JR0003570,PR003195,SS00005311,2025-12-15 02:08:01,lead_ad,simulator_capture,Ahorro voluntario,lost,59.21,unqualified,Duplicado operacional,121,0,1
LD00000500,JR0003571,PR003196,SS00005312,2025-07-06 23:25:38,web_form,lead_form_main,Ahorro voluntario,converted_to_registration,57.81,qualified,Cumple score e intención mínima,156,0,1
LD00000501,JR0003578,PR003203,SS00005323,2025-08-03 17:48:18,web_form,lead_form_short,Ahorro voluntario,nurtured,70.34,qualified,Cumple score e intención mínima,123,0,1
LD00000502,JR0003579,PR003203,SS00005325,2025-08-20 12:22:18,web_form,lead_form_short,Ahorro voluntario,converted_to_registration,82.21,qualified,Cumple score e intención mínima,133,1,1
LD00000503,JR0003582,PR003206,SS00005330,2025-07-20 17:02:56,web_form,lead_form_short,Ahorro voluntario,converted_to_registration,77.7,qualified,Cumple score e intención mínima,105,0,1
LD00000504,JR0003585,PR003209,SS00005338,2025-08-24 14:34:30,web_form,lead_form_short,Ahorro voluntario,nurtured,44.22,qualified,Cumple score e intención mínima,230,0,1
LD00000505,JR0003586,PR003210,SS00005341,2025-04-24 17:44:42,web_form,lead_form_main,Cambio / registro Afore,converted_to_registration,70.63,qualified,Cumple score e intención mínima,362,0,1
LD00000506,JR0003591,PR003214,SS00005351,2025-05-10 22:14:10,partner_form,lead_form_short,Aportaciones complementarias,converted_to_registration,100.0,qualified,Cumple score e intención mínima,164,0,1
LD00000507,JR0003601,PR003222,SS00005366,2025-04-02 10:01:39,web_form,contact_request,Ahorro voluntario,nurtured,66.22,qualified,Cumple score e intención mínima,361,0,1
LD00000508,JR0003615,PR003234,SS00005385,2025-05-01 23:29:10,lead_ad,contact_request,Ahorro voluntario,nurtured,94.74,qualified,Cumple score e intención mínima,148,0,1
LD00000509,JR0003620,PR003238,SS00005391,2025-06-01 01:47:19,web_form,contact_request,Ahorro voluntario,converted_to_registration,90.66,qualified,Cumple score e intención mínima,108,0,1
LD00000510,JR0003621,PR003239,SS00005394,2025-06-08 21:20:42,web_form,lead_form_short,Simulador de retiro,lost,63.61,unqualified,Baja intención declarada,113,0,1
LD00000511,JR0003635,PR003252,SS00005412,2025-06-04 18:02:05,direct_form,contact_request,Simulador de retiro,nurtured,49.24,qualified,Cumple score e intención mínima,188,0,1
LD00000512,JR0003637,PR003254,SS00005416,2025-08-24 01:35:25,email_click,lead_form_short,Ahorro voluntario,converted_to_registration,55.72,qualified,Cumple score e intención mínima,41,0,1
LD00000513,JR0003644,PR003261,SS00005426,2025-12-01 05:14:49,landing_form,simulator_capture,Simulador de retiro,converted_to_registration,58.8,qualified,Cumple score e intención mínima,345,0,0
LD00000514,JR0003645,PR003261,SS00005429,2026-01-01 00:33:00,web_form,lead_form_main,Simulador de retiro,converted_to_registration,89.02,qualified,Cumple score e intención mínima,55,1,1
LD00000515,JR0003651,PR003266,SS00005439,2025-04-26 14:37:16,web_form,simulator_capture,Cambio / registro Afore,converted_to_registration,83.05,qualified,Cumple score e intención mínima,206,0,1
LD00000516,JR0003654,PR003269,SS00005446,2025-08-13 05:23:18,landing_form,contact_request,Ahorro voluntario,lost,68.93,unqualified,Baja intención declarada,212,0,1
LD00000517,JR0003657,PR003272,SS00005450,2025-08-08 08:23:10,lead_ad,lead_form_short,Ahorro voluntario,nurtured,75.24,qualified,Cumple score e intención mínima,268,0,1
LD00000518,JR0003667,PR003280,SS00005463,2025-11-10 18:53:29,web_form,lead_form_main,Ahorro voluntario,converted_to_registration,43.28,qualified,Cumple score e intención mínima,201,0,1
LD00000519,JR0003682,PR003294,SS00005485,2025-07-29 14:16:18,web_form,lead_form_short,Cambio / registro Afore,converted_to_registration,76.95,qualified,Cumple score e intención mínima,179,0,1
LD00000520,JR0003694,PR003305,SS00005505,2025-09-10 17:09:47,email_click,simulator_capture,Simulador de retiro,converted_to_registration,71.68,qualified,Cumple score e intención mínima,149,0,1
LD00000521,JR0003697,PR003307,SS00005510,2025-09-19 08:01:36,web_form,contact_request,Ahorro voluntario,converted_to_registration,75.46,qualified,Cumple score e intención mínima,91,0,1
LD00000522,JR0003705,PR003315,SS00005522,2025-09-27 11:46:38,direct_form,contact_request,Simulador de retiro,converted_to_registration,57.29,qualified,Cumple score e intención mínima,114,0,1
LD00000523,JR0003712,PR003321,SS00005533,2025-06-05 01:10:17,app_cta,simulator_capture,Ahorro voluntario,converted_to_registration,100.0,qualified,Cumple score e intención mínima,27,0,1
LD00000524,JR0003717,PR003326,SS00005543,2025-09-18 21:35:17,email_click,lead_form_main,Ahorro voluntario,converted_to_registration,82.88,qualified,Cumple score e intención mínima,112,0,1
LD00000525,JR0003722,PR003331,SS00005552,2025-06-08 03:41:37,web_form,lead_form_short,Simulador de retiro,lost,59.55,unqualified,Baja intención declarada,90,0,1
LD00000526,JR0003737,PR003346,SS00005572,2025-05-08 01:30:05,lead_ad,contact_request,Cambio / registro Afore,converted_to_registration,93.86,qualified,Cumple score e intención mínima,76,0,1
LD00000527,JR0003745,PR003352,SS00005586,2025-07-27 07:32:14,web_form,contact_request,Ahorro voluntario,converted_to_registration,55.35,qualified,Cumple score e intención mínima,378,0,1
LD00000528,JR0003751,PR003356,SS00005595,2025-04-23 07:17:29,email_click,lead_form_short,Ahorro voluntario,converted_to_registration,96.26,qualified,Cumple score e intención mínima,36,0,1
LD00000529,JR0003754,PR003359,SS00005601,2025-04-27 07:03:18,web_form,lead_form_main,Ahorro voluntario,lost,77.54,unqualified,Baja intención declarada,129,0,1
LD00000530,JR0003770,PR003374,SS00005626,2025-05-26 10:44:57,web_form,simulator_capture,Aportaciones complementarias,converted_to_registration,71.34,qualified,Cumple score e intención mínima,92,0,1
LD00000531,JR0003771,PR003374,SS00005631,2025-07-26 23:13:07,web_form,simulator_capture,Aportaciones complementarias,converted_to_registration,78.96,qualified,Cumple score e intención mínima,175,1,1
LD00000532,JR0003773,PR003376,SS00005634,2025-05-24 02:34:29,web_form,simulator_capture,Ahorro voluntario,converted_to_registration,79.56,qualified,Cumple score e intención mínima,207,0,1
LD00000533,JR0003777,PR003380,SS00005640,2025-06-12 23:28:37,email_click,lead_form_short,Aportaciones complementarias,converted_to_registration,93.68,qualified,Cumple score e intención mínima,83,0,1
LD00000534,JR0003782,PR003385,SS00005652,2025-02-27 03:28:23,web_form,lead_form_main,Ahorro voluntario,lost,84.83,unqualified,Baja intención declarada,82,0,1
LD00000535,JR0003795,PR003397,SS00005669,2025-01-11 07:44:38,lead_ad,contact_request,Ahorro voluntario,nurtured,44.34,qualified,Cumple score e intención mínima,216,0,1
LD00000536,JR0003810,PR003411,SS00005687,2025-09-22 13:38:12,app_cta,simulator_capture,Información general,lost,21.02,unqualified,Baja intención declarada,69,0,1
LD00000537,JR0003821,PR003420,SS00005702,2025-09-20 01:30:44,web_form,simulator_capture,Aportaciones complementarias,converted_to_registration,72.42,qualified,Cumple score e intención mínima,262,0,1
LD00000538,JR0003822,PR003420,SS00005706,2025-11-17 08:39:44,lead_ad,lead_form_short,Aportaciones complementarias,converted_to_registration,83.14,qualified,Cumple score e intención mínima,166,1,1
LD00000539,JR0003826,PR003424,SS00005714,2025-06-03 08:26:05,web_form,simulator_capture,Cambio / registro Afore,converted_to_registration,97.34,qualified,Cumple score e intención mínima,158,0,1
LD00000540,JR0003851,PR003444,SS00005747,2025-10-09 18:14:38,email_click,lead_form_short,Ahorro voluntario,lost,75.95,unqualified,Duplicado operacional,109,0,1
LD00000541,JR0003870,PR003458,SS00005771,2025-09-21 23:19:52,landing_form,lead_form_main,Ahorro voluntario,lost,75.34,unqualified,Perfil no objetivo,169,0,1
LD00000542,JR0003872,PR003460,SS00005773,2025-05-02 09:55:26,web_form,simulator_capture,Ahorro voluntario,converted_to_registration,96.62,qualified,Cumple score e intención mínima,128,0,1
LD00000543,JR0003880,PR003468,SS00005785,2025-05-07 20:53:52,email_click,simulator_capture,Simulador de retiro,lost,54.77,unqualified,Perfil no objetivo,93,0,1
LD00000544,JR0003885,PR003473,SS00005792,2025-07-08 05:26:04,web_form,simulator_capture,Ahorro voluntario,nurtured,64.6,qualified,Cumple score e intención mínima,129,0,1
LD00000545,JR0003892,PR003479,SS00005805,2025-12-12 17:14:07,lead_ad,contact_request,Ahorro voluntario,nurtured,82.7,qualified,Cumple score e intención mínima,106,0,1
LD00000546,JR0003899,PR003485,SS00005812,2025-09-26 18:10:15,email_click,simulator_capture,Cambio / registro Afore,nurtured,78.48,qualified,Cumple score e intención mínima,97,0,1
LD00000547,JR0003926,PR003510,SS00005854,2025-02-15 04:42:10,direct_form,lead_form_main,Ahorro voluntario,lost,49.17,unqualified,Baja intención declarada,143,0,1
LD00000548,JR0003929,PR003513,SS00005858,2025-08-19 01:46:02,web_form,simulator_capture,Ahorro voluntario,converted_to_registration,53.54,qualified,Cumple score e intención mínima,231,0,1
LD00000549,JR0003930,PR003513,SS00005860,2025-10-17 00:42:02,lead_ad,simulator_capture,Ahorro voluntario,converted_to_registration,64.53,qualified,Cumple score e intención mínima,69,1,1
LD00000550,JR0003934,PR003516,SS00005866,2025-09-28 16:42:12,partner_form,lead_form_short,Ahorro voluntario,converted_to_registration,73.61,qualified,Cumple score e intención mínima,67,0,1
LD00000551,JR0003938,PR003519,SS00005872,2025-05-11 02:56:51,web_form,simulator_capture,Ahorro voluntario,nurtured,75.62,qualified,Cumple score e intención mínima,169,0,1
LD00000552,JR0003939,PR003520,SS00005873,2025-05-13 20:14:49,email_click,lead_form_short,Ahorro voluntario,nurtured,79.31,qualified,Cumple score e intención mínima,94,0,0
LD00000553,JR0003951,PR003532,SS00005889,2025-06-11 14:24:25,web_form,lead_form_short,Ahorro voluntario,lost,47.57,unqualified,Perfil no objetivo,61,0,1
LD00000554,JR0003963,PR003542,SS00005906,2025-05-11 21:51:24,web_form,lead_form_short,Ahorro voluntario,nurtured,54.26,qualified,Cumple score e intención mínima,230,0,1
LD00000555,JR0003964,PR003543,SS00005908,2025-04-28 09:56:06,web_form,simulator_capture,Cambio / registro Afore,nurtured,86.57,qualified,Cumple score e intención mínima,114,0,1
LD00000556,JR0003986,PR003565,SS00005938,2025-10-11 07:20:53,lead_ad,lead_form_main,Ahorro voluntario,converted_to_registration,66.09,qualified,Cumple score e intención mínima,320,0,1
LD00000557,JR0004017,PR003588,SS00005982,2025-07-31 15:47:56,direct_form,contact_request,Ahorro voluntario,converted_to_registration,89.44,qualified,Cumple score e intención mínima,51,0,1
LD00000558,JR0004030,PR003598,SS00006000,2025-06-15 12:41:21,web_form,lead_form_short,Ahorro voluntario,converted_to_registration,82.03,qualified,Cumple score e intención mínima,361,0,1
LD00000559,JR0004032,PR003600,SS00006005,2025-05-13 01:17:30,email_click,simulator_capture,Simulador de retiro,converted_to_registration,78.97,qualified,Cumple score e intención mínima,105,0,1
LD00000560,JR0004043,PR003610,SS00006020,2025-02-15 13:36:20,lead_ad,lead_form_short,Simulador de retiro,converted_to_registration,72.25,qualified,Cumple score e intención mínima,87,0,1
LD00000561,JR0004046,PR003613,SS00006024,2025-04-14 11:52:02,web_form,lead_form_short,Simulador de retiro,nurtured,58.82,qualified,Cumple score e intención mínima,53,0,1
LD00000562,JR0004051,PR003618,SS00006030,2025-03-27 18:40:45,lead_ad,lead_form_short,Simulador de retiro,converted_to_registration,65.65,qualified,Cumple score e intención mínima,184,0,1
LD00000563,JR0004053,PR003620,SS00006035,2025-04-12 21:01:43,web_form,contact_request,Ahorro voluntario,nurtured,94.31,qualified,Cumple score e intención mínima,84,0,1
LD00000564,JR0004055,PR003622,SS00006039,2025-02-09 04:06:52,web_form,lead_form_short,Ahorro voluntario,converted_to_registration,78.72,qualified,Cumple score e intención mínima,70,0,1
LD00000565,JR0004107,PR003671,SS00006107,2025-07-15 00:59:42,email_click,lead_form_short,Simulador de retiro,converted_to_registration,48.57,qualified,Cumple score e intención mínima,58,0,1
LD00000566,JR0004130,PR003693,SS00006140,2025-12-25 00:56:46,email_click,lead_form_main,Cambio / registro Afore,lost,65.93,unqualified,Baja intención declarada,30,0,1
LD00000567,JR0004146,PR003706,SS00006164,2025-05-27 00:07:40,email_click,lead_form_main,Información general,lost,31.18,unqualified,Duplicado operacional,161,0,1
LD00000568,JR0004161,PR003720,SS00006184,2025-04-22 14:10:02,web_form,contact_request,Ahorro voluntario,nurtured,90.11,qualified,Cumple score e intención mínima,167,0,1
LD00000569,JR0004177,PR003735,SS00006204,2025-07-06 21:19:49,email_click,lead_form_main,Simulador de retiro,converted_to_registration,59.26,qualified,Cumple score e intención mínima,46,0,1
LD00000570,JR0004188,PR003745,SS00006224,2025-10-17 13:03:21,web_form,lead_form_short,Ahorro voluntario,lost,67.56,unqualified,Perfil no objetivo,82,0,1
LD00000571,JR0004198,PR003753,SS00006237,2025-02-04 03:39:39,email_click,simulator_capture,Ahorro voluntario,converted_to_registration,89.3,qualified,Cumple score e intención mínima,77,0,1
LD00000572,JR0004208,PR003763,SS00006251,2025-03-15 00:04:45,lead_ad,contact_request,Cambio / registro Afore,converted_to_registration,77.21,qualified,Cumple score e intención mínima,99,0,0
LD00000573,JR0004216,PR003770,SS00006266,2025-05-14 04:25:33,lead_ad,lead_form_short,Aportaciones complementarias,converted_to_registration,100.0,qualified,Cumple score e intención mínima,174,0,1
LD00000574,JR0004221,PR003774,SS00006274,2025-03-11 13:47:57,lead_ad,lead_form_short,Ahorro voluntario,lost,59.33,unqualified,Duplicado operacional,714,0,1
LD00000575,JR0004226,PR003778,SS00006281,2025-02-26 20:06:09,web_form,lead_form_main,Ahorro voluntario,nurtured,71.62,qualified,Cumple score e intención mínima,181,0,1
LD00000576,JR0004227,PR003779,SS00006282,2025-10-17 03:31:24,web_form,simulator_capture,Ahorro voluntario,nurtured,92.9,qualified,Cumple score e intención mínima,84,0,1
LD00000577,JR0004231,PR003783,SS00006288,2025-03-12 15:53:46,web_form,lead_form_short,Ahorro voluntario,nurtured,57.18,qualified,Cumple score e intención mínima,429,0,1
LD00000578,JR0004237,PR003789,SS00006296,2025-04-05 20:01:47,app_cta,lead_form_short,Aportaciones complementarias,converted_to_registration,87.04,qualified,Cumple score e intención mínima,88,0,1
LD00000579,JR0004278,PR003826,SS00006354,2025-06-17 03:20:46,email_click,lead_form_main,Ahorro voluntario,nurtured,86.54,qualified,Cumple score e intención mínima,80,0,1
LD00000580,JR0004303,PR003847,SS00006389,2025-03-21 20:32:50,app_cta,lead_form_short,Ahorro voluntario,lost,76.1,unqualified,Duplicado operacional,32,0,1
LD00000581,JR0004305,PR003849,SS00006393,2025-07-11 02:41:45,web_form,contact_request,Simulador de retiro,nurtured,73.1,qualified,Cumple score e intención mínima,86,0,1
LD00000582,JR0004311,PR003855,SS00006402,2025-10-01 15:31:58,direct_form,lead_form_short,Ahorro voluntario,converted_to_registration,86.23,qualified,Cumple score e intención mínima,146,0,1
LD00000583,JR0004315,PR003859,SS00006409,2025-08-18 15:58:30,lead_ad,contact_request,Ahorro voluntario,lost,90.01,unqualified,Duplicado operacional,71,0,1
LD00000584,JR0004321,PR003865,SS00006416,2025-03-21 23:22:14,lead_ad,contact_request,Aportaciones complementarias,nurtured,100.0,qualified,Cumple score e intención mínima,145,0,1
LD00000585,JR0004334,PR003878,SS00006435,2025-09-11 03:25:21,web_form,lead_form_short,Cambio / registro Afore,lost,82.51,unqualified,Perfil no objetivo,199,0,1
LD00000586,JR0004336,PR003879,SS00006438,2025-10-20 02:56:42,lead_ad,lead_form_main,Aportaciones complementarias,lost,92.68,unqualified,Perfil no objetivo,148,0,1
LD00000587,JR0004351,PR003893,SS00006459,2025-12-28 17:08:18,landing_form,lead_form_short,Ahorro voluntario,nurtured,56.67,qualified,Cumple score e intención mínima,395,0,1
LD00000588,JR0004362,PR003903,SS00006476,2025-05-10 14:24:51,partner_form,simulator_capture,Ahorro voluntario,converted_to_registration,73.77,qualified,Cumple score e intención mínima,125,0,1
LD00000589,JR0004363,PR003904,SS00006481,2025-08-18 00:56:49,landing_form,lead_form_short,Ahorro voluntario,converted_to_registration,77.84,qualified,Cumple score e intención mínima,211,0,1
LD00000590,JR0004386,PR003923,SS00006515,2025-04-27 05:08:57,web_form,simulator_capture,Ahorro voluntario,converted_to_registration,69.74,qualified,Cumple score e intención mínima,127,0,1
