registration_id,journey_id,prospect_id,lead_id,registration_started_ts,registration_completed_ts,registration_status,step_reached,document_upload_flag,kyc_validation_flag,biometric_validation_flag,rejection_reason,abandonment_reason
RG00000621,JR0009686,PR008626,LD00001298,2025-01-18 20:12:51,2025-01-20 01:40:51,completed,confirmation,1,1,1,,
RG00000622,JR0009694,PR008634,LD00001300,2025-02-23 22:56:19,,abandoned,personal_data,1,0,0,,Carga documental incompleta
RG00000623,JR0009716,PR008654,LD00001302,2025-05-28 18:15:14,,abandoned,documents,1,0,0,,Biometría no exitosa
RG00000624,JR0009741,PR008679,LD00001305,2025-05-21 15:57:16,,abandoned,personal_data,1,1,0,,Usuario salió del flujo
RG00000625,JR0009774,PR008711,LD00001307,2025-12-28 09:25:28,,abandoned,biometric,0,0,0,,Biometría no exitosa
RG00000626,JR0009809,PR008741,LD00001308,2025-08-19 12:34:31,,abandoned,kyc,1,1,1,,Tiempo de espera alto
RG00000627,JR0009824,PR008755,LD00001310,2026-01-01 23:49:55,,abandoned,personal_data,1,1,1,,Tiempo de espera alto
RG00000628,JR0009863,PR008789,LD00001314,2025-08-07 23:58:10,2025-08-08 06:54:10,completed,confirmation,1,1,1,,
RG00000629,JR0009876,PR008802,LD00001315,2025-09-05 23:15:29,,abandoned,documents,1,1,0,Validación KYC fallida,Validación KYC fallida
RG00000630,JR0009884,PR008809,LD00001317,2025-08-22 04:37:04,2025-08-22 16:01:04,completed,confirmation,1,1,1,,
RG00000631,JR0009910,PR008830,LD00001319,2025-11-28 19:34:27,2025-11-29 15:10:27,completed,confirmation,1,1,1,,
RG00000632,JR0009996,PR008913,LD00001324,2025-02-26 11:23:05,,abandoned,personal_data,0,0,0,,Biometría no exitosa
RG00000633,JR0010004,PR008921,LD00001325,2025-08-04 21:38:03,,abandoned,personal_data,0,0,0,,Biometría no exitosa
RG00000634,JR0010047,PR008961,LD00001329,2025-09-29 03:06:08,,abandoned,kyc,1,0,0,,Carga documental incompleta
RG00000635,JR0010075,PR008987,LD00001333,2025-03-13 01:03:55,,abandoned,documents,0,0,0,,Tiempo de espera alto
RG00000636,JR0010112,PR009019,LD00001336,2025-11-09 18:44:52,,abandoned,documents,1,1,0,,Biometría no exitosa
RG00000637,JR0010123,PR009028,LD00001339,2025-05-28 05:02:00,2025-05-28 15:15:00,completed,confirmation,1,1,1,,
RG00000638,JR0010145,PR009048,LD00001341,2025-08-07 11:46:20,2025-08-07 16:09:20,completed,confirmation,1,1,1,,
RG00000639,JR0010154,PR009056,LD00001342,2025-09-28 20:45:18,2025-09-29 14:02:18,completed,confirmation,1,1,1,,
RG00000640,JR0010177,PR009078,LD00001343,2025-09-25 21:14:17,,abandoned,biometric,1,1,1,,Biometría no exitosa
RG00000641,JR0010191,PR009090,LD00001346,2025-09-20 17:37:46,,abandoned,personal_data,0,0,0,,Carga documental incompleta
RG00000642,JR0010193,PR009092,LD00001347,2025-07-05 21:28:40,,abandoned,kyc,1,1,0,,Usuario salió del flujo
RG00000643,JR0010202,PR009101,LD00001349,2025-02-01 00:20:08,2025-02-01 14:21:08,completed,confirmation,1,1,1,,
RG00000644,JR0010240,PR009131,LD00001354,2025-05-16 22:41:49,,abandoned,kyc,1,1,1,,Tiempo de espera alto
RG00000645,JR0010273,PR009158,LD00001357,2025-06-28 19:18:08,,abandoned,personal_data,0,0,0,,Usuario salió del flujo
RG00000646,JR0010323,PR009205,LD00001362,2025-08-12 22:15:49,,abandoned,kyc,1,1,1,Validación KYC fallida,Validación KYC fallida
RG00000647,JR0010330,PR009210,LD00001363,2025-07-12 05:23:18,,abandoned,biometric,1,1,1,,Usuario salió del flujo
RG00000648,JR0010354,PR009232,LD00001364,2025-10-19 15:01:29,,abandoned,personal_data,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00000649,JR0010360,PR009237,LD00001365,2025-05-27 08:58:54,2025-05-28 14:21:54,completed,confirmation,1,1,1,,
RG00000650,JR0010365,PR009242,LD00001366,2025-08-29 09:29:01,,abandoned,personal_data,1,1,1,,Tiempo de espera alto
RG00000651,JR0010371,PR009248,LD00001367,2025-01-30 06:48:04,2025-01-30 13:52:04,completed,confirmation,1,1,1,,
RG00000652,JR0010372,PR009249,LD00001368,2025-09-27 19:30:44,2025-09-29 07:38:44,completed,confirmation,1,1,1,,
RG00000653,JR0010403,PR009275,LD00001371,2025-06-14 16:18:47,,abandoned,documents,1,1,1,Validación KYC fallida,Validación KYC fallida
RG00000654,JR0010410,PR009281,LD00001372,2025-04-17 21:49:07,,abandoned,personal_data,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00000655,JR0010440,PR009307,LD00001377,2025-04-24 06:04:22,2025-04-24 11:57:22,completed,confirmation,1,1,1,,
RG00000656,JR0010443,PR009309,LD00001378,2025-10-06 21:07:25,,abandoned,kyc,1,1,1,,Biometría no exitosa
RG00000657,JR0010445,PR009310,LD00001379,2025-09-12 02:04:08,2025-09-12 22:32:08,completed,confirmation,1,1,1,,
RG00000658,JR0010451,PR009315,LD00001380,2025-03-24 21:19:19,2025-03-25 06:08:19,completed,confirmation,1,1,1,,
RG00000659,JR0010457,PR009320,LD00001384,2025-01-31 09:51:15,2025-01-31 23:45:15,completed,confirmation,1,1,1,,
RG00000660,JR0010483,PR009340,LD00001386,2025-07-07 02:17:05,,abandoned,kyc,1,0,0,,Tiempo de espera alto
RG00000661,JR0010510,PR009365,LD00001388,2025-06-04 17:05:26,,abandoned,biometric,1,1,1,,Tiempo de espera alto
RG00000662,JR0010534,PR009388,LD00001390,2025-10-06 04:20:36,2025-10-07 15:53:36,completed,confirmation,1,1,1,,
RG00000663,JR0010561,PR009413,LD00001394,2025-09-22 03:33:57,,abandoned,kyc,1,1,1,Validación KYC fallida,Validación KYC fallida
RG00000664,JR0010569,PR009420,LD00001396,2025-09-20 19:50:32,,abandoned,kyc,1,1,0,,Tiempo de espera alto
RG00000665,JR0010583,PR009434,LD00001398,2025-09-22 11:41:24,,abandoned,documents,1,1,1,,Tiempo de espera alto
RG00000666,JR0010584,PR009435,LD00001399,2025-02-05 05:49:51,,abandoned,documents,0,0,0,,Tiempo de espera alto
RG00000667,JR0010602,PR009453,LD00001401,2025-05-24 17:12:20,,abandoned,documents,1,1,1,Validación KYC fallida,Validación KYC fallida
RG00000668,JR0010636,PR009484,LD00001403,2025-09-04 00:40:36,,abandoned,documents,1,1,0,,Biometría no exitosa
RG00000669,JR0010638,PR009486,LD00001405,2025-06-18 09:44:33,,abandoned,documents,1,1,0,,Carga documental incompleta
RG00000670,JR0010651,PR009497,LD00001407,2025-03-26 12:30:31,,abandoned,documents,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00000671,JR0010666,PR009511,LD00001408,2025-07-09 16:21:45,2025-07-12 17:52:45,completed,confirmation,1,1,1,,
RG00000672,JR0010667,PR009512,LD00001409,2025-02-17 10:57:03,,abandoned,biometric,1,1,1,Validación KYC fallida,Validación KYC fallida
RG00000673,JR0010687,PR009532,LD00001410,2025-08-07 11:21:56,,abandoned,personal_data,1,0,0,,Carga documental incompleta
RG00000674,JR0010694,PR009537,LD00001412,2025-07-12 05:12:56,,abandoned,biometric,0,0,0,,Biometría no exitosa
RG00000675,JR0010701,PR009543,LD00001414,2025-09-11 03:02:25,2025-09-12 02:22:25,completed,confirmation,1,1,1,,
RG00000676,JR0010730,PR009570,LD00001415,2025-06-22 15:20:46,,abandoned,documents,1,1,0,,Tiempo de espera alto
RG00000677,JR0010732,PR009572,LD00001416,2025-04-16 23:14:10,,abandoned,documents,1,1,0,Validación KYC fallida,Validación KYC fallida
RG00000678,JR0010743,PR009582,LD00001417,2025-12-10 04:51:09,,abandoned,documents,0,0,0,,Usuario salió del flujo
RG00000679,JR0010744,PR009583,LD00001418,2025-05-16 23:14:38,2025-05-17 03:05:38,completed,confirmation,1,1,1,,
RG00000680,JR0010754,PR009591,LD00001419,2025-07-13 10:20:41,,abandoned,personal_data,1,1,1,,Tiempo de espera alto
RG00000681,JR0010755,PR009592,LD00001420,2025-07-04 04:25:30,,abandoned,documents,1,1,1,,Tiempo de espera alto
RG00000682,JR0010760,PR009597,LD00001422,2025-04-21 09:28:52,,abandoned,biometric,1,1,1,Validación KYC fallida,Validación KYC fallida
RG00000683,JR0010794,PR009625,LD00001425,2025-02-24 03:15:14,,abandoned,personal_data,0,0,0,,Tiempo de espera alto
RG00000684,JR0010806,PR009637,LD00001428,2025-04-11 04:44:58,,abandoned,documents,1,1,0,,Carga documental incompleta
RG00000685,JR0010830,PR009660,LD00001431,2025-12-24 01:09:14,2025-12-25 21:40:14,completed,confirmation,1,1,1,,
RG00000686,JR0010837,PR009665,LD00001432,2025-12-19 03:38:15,2025-12-19 11:26:15,completed,confirmation,1,1,1,,
RG00000687,JR0010841,PR009668,LD00001433,2025-07-03 01:41:20,,abandoned,personal_data,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00000688,JR0010865,PR009692,LD00001435,2025-01-29 17:57:54,2025-01-30 18:59:54,completed,confirmation,1,1,1,,
RG00000689,JR0010899,PR009723,LD00001437,2025-11-07 14:37:16,,abandoned,documents,1,0,0,,Usuario salió del flujo
RG00000690,JR0010908,PR009731,LD00001438,2025-10-25 14:14:12,2025-10-26 07:44:12,completed,confirmation,1,1,1,,
RG00000691,JR0010930,PR009749,LD00001441,2025-09-02 03:12:38,2025-09-02 04:59:38,completed,confirmation,1,1,1,,
RG00000692,JR0010951,PR009766,LD00001443,2025-04-29 06:04:59,2025-04-30 04:27:59,completed,confirmation,1,1,1,,
RG00000693,JR0010953,PR009768,LD00001444,2025-05-13 00:02:06,,abandoned,documents,1,1,0,,Biometría no exitosa
RG00000694,JR0010959,PR009772,LD00001447,2025-10-13 06:18:46,,abandoned,biometric,1,1,1,,Biometría no exitosa
RG00000695,JR0010986,PR009795,LD00001449,2025-06-15 01:45:47,,abandoned,personal_data,1,1,1,,Usuario salió del flujo
RG00000696,JR0011027,PR009832,LD00001451,2025-10-02 17:26:30,,abandoned,biometric,1,0,0,,Tiempo de espera alto
RG00000697,JR0011048,PR009849,LD00001452,2025-05-17 05:46:33,,abandoned,documents,1,1,1,Validación KYC fallida,Validación KYC fallida
RG00000698,JR0011076,PR009873,LD00001456,2025-01-26 22:04:50,,abandoned,kyc,0,0,0,,Tiempo de espera alto
RG00000699,JR0011083,PR009879,LD00001458,2025-09-09 18:36:44,,abandoned,documents,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00000700,JR0011103,PR009897,LD00001459,2025-03-18 14:07:32,,abandoned,personal_data,1,1,1,,Carga documental incompleta
RG00000701,JR0011106,PR009900,LD00001460,2025-06-22 09:49:49,2025-06-22 19:42:49,completed,confirmation,1,1,1,,
RG00000702,JR0011125,PR009918,LD00001463,2025-06-08 11:37:00,2025-06-08 16:31:00,completed,confirmation,1,1,1,,
RG00000703,JR0011150,PR009940,LD00001466,2025-05-14 15:51:52,2025-05-16 06:34:52,completed,confirmation,1,1,1,,
RG00000704,JR0011166,PR009955,LD00001468,2025-04-21 09:17:25,,abandoned,biometric,1,1,1,Validación KYC fallida,Validación KYC fallida
RG00000705,JR0011187,PR009974,LD00001471,2025-09-13 06:33:04,,abandoned,kyc,1,1,0,,Carga documental incompleta
RG00000706,JR0011191,PR009978,LD00001472,2025-01-28 18:13:10,2025-01-28 21:32:10,completed,confirmation,1,1,1,,
RG00000707,JR0011204,PR009991,LD00001474,2025-02-28 09:56:05,,abandoned,biometric,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00000708,JR0011218,PR010004,LD00001476,2025-07-01 10:28:55,,abandoned,kyc,1,1,1,,Tiempo de espera alto
RG00000709,JR0011219,PR010005,LD00001477,2025-03-11 01:51:39,,abandoned,biometric,1,1,0,,Biometría no exitosa
RG00000710,JR0011234,PR010017,LD00001480,2025-01-20 08:12:44,,abandoned,kyc,1,1,0,,Tiempo de espera alto
RG00000711,JR0011290,PR010069,LD00001482,2025-06-27 20:37:31,2025-06-28 18:13:31,completed,confirmation,1,1,1,,
RG00000712,JR0011327,PR010100,LD00001486,2025-11-25 05:11:35,,abandoned,kyc,1,1,1,,Biometría no exitosa
RG00000713,JR0011355,PR010125,LD00001488,2025-10-19 21:29:26,2025-10-20 03:30:26,completed,confirmation,1,1,1,,
RG00000714,JR0011371,PR010139,LD00001490,2025-12-18 11:41:37,,abandoned,kyc,1,1,0,,Tiempo de espera alto
RG00000715,JR0011413,PR010175,LD00001497,2025-04-14 15:49:45,,abandoned,biometric,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00000716,JR0011415,PR010177,LD00001498,2025-05-20 06:49:53,,abandoned,kyc,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00000717,JR0011439,PR010197,LD00001503,2025-11-11 04:13:32,,abandoned,biometric,1,1,1,,Carga documental incompleta
RG00000718,JR0011463,PR010220,LD00001506,2025-09-16 17:57:46,,abandoned,personal_data,1,1,0,,Carga documental incompleta
RG00000719,JR0011480,PR010234,LD00001507,2025-10-01 08:16:32,,abandoned,personal_data,1,1,1,,Carga documental incompleta
RG00000720,JR0011487,PR010240,LD00001509,2025-05-06 21:46:44,2025-05-08 03:45:44,completed,confirmation,1,1,1,,
RG00000721,JR0011498,PR010251,LD00001510,2025-05-04 05:11:45,,abandoned,personal_data,0,0,0,,Tiempo de espera alto
RG00000722,JR0011503,PR010256,LD00001511,2025-05-27 09:15:03,,abandoned,biometric,1,1,0,,Biometría no exitosa
RG00000723,JR0011559,PR010305,LD00001516,2025-11-08 21:29:52,2025-11-09 14:10:52,completed,confirmation,1,1,1,,
RG00000724,JR0011576,PR010321,LD00001519,2025-08-12 10:32:56,,abandoned,documents,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00000725,JR0011584,PR010327,LD00001520,2025-06-20 08:39:50,,abandoned,personal_data,1,1,1,,Carga documental incompleta
RG00000726,JR0011595,PR010338,LD00001521,2025-08-09 11:17:04,,abandoned,documents,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00000727,JR0011670,PR010404,LD00001527,2025-04-17 20:53:35,,abandoned,biometric,0,0,0,,Carga documental incompleta
RG00000728,JR0011694,PR010423,LD00001532,2025-08-01 05:43:59,,abandoned,documents,0,0,0,,Biometría no exitosa
RG00000729,JR0011708,PR010436,LD00001533,2025-06-04 13:56:21,,abandoned,biometric,0,0,0,,Carga documental incompleta
RG00000730,JR0011726,PR010453,LD00001534,2025-06-19 22:26:33,,abandoned,documents,1,0,0,,Biometría no exitosa
RG00000731,JR0011763,PR010485,LD00001538,2025-10-23 16:40:41,,abandoned,kyc,0,0,0,,Biometría no exitosa
RG00000732,JR0011770,PR010490,LD00001539,2025-05-19 16:26:01,,abandoned,kyc,1,1,0,,Biometría no exitosa
RG00000733,JR0011773,PR010493,LD00001540,2025-07-05 03:44:45,,abandoned,biometric,0,0,0,,Usuario salió del flujo
RG00000734,JR0011788,PR010507,LD00001542,2025-10-04 12:26:19,,abandoned,kyc,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00000735,JR0011789,PR010507,LD00001543,2025-10-12 19:38:19,,abandoned,personal_data,1,1,1,,Usuario salió del flujo
RG00000736,JR0011794,PR010512,LD00001544,2025-06-20 06:27:36,,abandoned,biometric,1,1,1,,Biometría no exitosa
RG00000737,JR0011809,PR010527,LD00001546,2025-03-03 15:14:47,,abandoned,documents,0,0,0,,Usuario salió del flujo
RG00000738,JR0011813,PR010531,LD00001547,2025-07-17 09:04:16,2025-07-17 14:41:16,completed,confirmation,1,1,1,,
RG00000739,JR0011815,PR010533,LD00001548,2025-05-30 22:50:26,,abandoned,documents,1,1,1,,Biometría no exitosa
RG00000740,JR0011862,PR010576,LD00001554,2025-10-08 01:01:43,,abandoned,biometric,1,1,0,Validación KYC fallida,Validación KYC fallida
RG00000741,JR0011892,PR010602,LD00001559,2025-03-04 10:28:47,,abandoned,personal_data,1,1,1,,Biometría no exitosa
RG00000742,JR0011937,PR010639,LD00001562,2025-08-13 20:23:23,,abandoned,documents,1,0,0,Validación KYC fallida,Validación KYC fallida
RG00000743,JR0011938,PR010640,LD00001563,2025-01-26 01:39:55,,abandoned,kyc,1,0,0,,Biometría no exitosa
RG00000744,JR0011959,PR010660,LD00001567,2025-05-04 16:17:22,,abandoned,personal_data,1,1,1,,Tiempo de espera alto
RG00000745,JR0011967,PR010668,LD00001568,2025-08-19 09:18:43,,abandoned,biometric,1,1,0,,Usuario salió del flujo
RG00000746,JR0011981,PR010679,LD00001570,2025-05-31 01:10:01,,abandoned,biometric,1,0,0,,Carga documental incompleta
RG00000747,JR0011989,PR010686,LD00001571,2025-07-19 17:53:36,,abandoned,kyc,1,1,1,,Tiempo de espera alto
RG00000748,JR0012003,PR010698,LD00001573,2025-10-22 00:11:46,,abandoned,documents,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00000749,JR0012004,PR010699,LD00001574,2025-05-22 14:42:31,,abandoned,personal_data,1,0,0,,Biometría no exitosa
RG00000750,JR0012048,PR010741,LD00001575,2025-04-24 11:01:10,,abandoned,personal_data,1,1,1,,Biometría no exitosa
RG00000751,JR0012050,PR010743,LD00001576,2025-05-19 05:02:00,,abandoned,documents,1,0,0,,Carga documental incompleta
RG00000752,JR0012108,PR010795,LD00001581,2025-11-10 12:39:21,,abandoned,kyc,1,1,1,,Carga documental incompleta
RG00000753,JR0012115,PR010801,LD00001583,2025-06-05 18:40:15,,abandoned,kyc,1,1,1,,Tiempo de espera alto
RG00000754,JR0012184,PR010863,LD00001586,2025-11-16 01:34:12,2025-11-16 04:01:12,completed,confirmation,1,1,1,,
RG00000755,JR0012193,PR010871,LD00001587,2025-02-04 20:55:03,,abandoned,documents,0,0,0,,Carga documental incompleta
RG00000756,JR0012216,PR010891,LD00001589,2025-10-12 16:08:09,2025-10-13 13:00:09,completed,confirmation,1,1,1,,
RG00000757,JR0012219,PR010894,LD00001591,2025-12-25 15:38:12,,abandoned,kyc,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00000758,JR0012254,PR010927,LD00001593,2025-05-25 12:20:35,,abandoned,kyc,1,1,1,,Tiempo de espera alto
RG00000759,JR0012271,PR010941,LD00001595,2025-04-16 06:34:08,2025-04-17 08:28:08,completed,confirmation,1,1,1,,
RG00000760,JR0012293,PR010962,LD00001597,2025-04-05 22:49:57,2025-04-07 10:31:57,completed,confirmation,1,1,1,,
RG00000761,JR0012299,PR010968,LD00001599,2025-03-27 11:44:43,,abandoned,personal_data,1,1,1,,Carga documental incompleta
RG00000762,JR0012371,PR011029,LD00001609,2025-05-26 09:28:55,2025-05-26 12:13:55,completed,confirmation,1,1,1,,
RG00000763,JR0012380,PR011035,LD00001610,2025-08-18 08:47:37,2025-08-18 15:55:37,completed,confirmation,1,1,1,,
RG00000764,JR0012385,PR011040,LD00001611,2025-05-15 21:32:00,,abandoned,documents,1,1,1,,Carga documental incompleta
RG00000765,JR0012387,PR011042,LD00001612,2025-09-20 18:37:10,,abandoned,personal_data,0,0,0,,Carga documental incompleta
RG00000766,JR0012393,PR011048,LD00001613,2025-09-05 14:28:29,,abandoned,documents,0,0,0,,Usuario salió del flujo
RG00000767,JR0012397,PR011052,LD00001614,2025-10-09 05:39:33,,abandoned,personal_data,1,0,0,,Carga documental incompleta
RG00000768,JR0012402,PR011057,LD00001615,2025-02-10 21:15:45,,abandoned,documents,1,0,0,Validación KYC fallida,Validación KYC fallida
RG00000769,JR0012403,PR011057,LD00001616,2025-03-13 22:35:45,2025-03-17 07:44:45,completed,confirmation,1,1,1,,
RG00000770,JR0012477,PR011122,LD00001622,2025-11-11 07:11:44,2025-11-11 19:53:44,completed,confirmation,1,1,1,,
RG00000771,JR0012501,PR011145,LD00001625,2025-08-03 21:28:54,2025-08-05 17:31:54,completed,confirmation,1,1,1,,
RG00000772,JR0012512,PR011152,LD00001629,2025-07-07 15:09:09,2025-07-10 05:24:09,completed,confirmation,1,1,1,,
RG00000773,JR0012524,PR011162,LD00001631,2025-11-23 10:46:26,,abandoned,documents,1,1,0,Validación KYC fallida,Validación KYC fallida
RG00000774,JR0012548,PR011185,LD00001640,2025-04-05 19:39:58,2025-04-05 23:25:58,completed,confirmation,1,1,1,,
RG00000775,JR0012551,PR011188,LD00001641,2025-02-09 14:25:08,,abandoned,biometric,1,0,0,,Biometría no exitosa
RG00000776,JR0012582,PR011216,LD00001644,2025-04-30 17:06:34,2025-05-01 05:48:34,completed,confirmation,1,1,1,,
RG00000777,JR0012635,PR011264,LD00001650,2025-06-13 17:53:49,2025-06-14 08:16:49,completed,confirmation,1,1,1,,
RG00000778,JR0012639,PR011268,LD00001651,2025-05-29 09:46:43,,abandoned,kyc,1,1,1,,Biometría no exitosa
RG00000779,JR0012658,PR011284,LD00001655,2025-06-16 19:03:09,,abandoned,personal_data,1,0,0,,Carga documental incompleta
RG00000780,JR0012669,PR011294,LD00001656,2025-01-10 17:59:44,2025-01-10 20:15:44,completed,confirmation,1,1,1,,
RG00000781,JR0012684,PR011307,LD00001657,2025-06-17 05:09:34,,abandoned,kyc,1,1,0,,Usuario salió del flujo
RG00000782,JR0012697,PR011319,LD00001658,2025-02-09 10:05:24,2025-02-10 11:15:24,completed,confirmation,1,1,1,,
RG00000783,JR0012718,PR011340,LD00001661,2025-05-15 04:23:08,2025-05-19 01:29:08,completed,confirmation,1,1,1,,
RG00000784,JR0012725,PR011347,LD00001662,2025-03-27 08:45:36,,abandoned,personal_data,1,1,1,,Tiempo de espera alto
RG00000785,JR0012777,PR011398,LD00001666,2025-09-05 11:39:28,2025-09-16 17:44:28,completed,confirmation,1,1,1,,
RG00000786,JR0012832,PR011446,LD00001670,2025-06-27 01:35:06,2025-06-27 06:29:06,completed,confirmation,1,1,1,,
RG00000787,JR0012840,PR011454,LD00001671,2025-06-10 07:10:52,2025-06-10 13:07:52,completed,confirmation,1,1,1,,
RG00000788,JR0012865,PR011479,LD00001674,2025-07-27 00:27:11,,abandoned,biometric,1,1,0,,Usuario salió del flujo
RG00000789,JR0012881,PR011493,LD00001675,2025-08-20 14:20:52,,abandoned,personal_data,1,1,0,,Biometría no exitosa
RG00000790,JR0012886,PR011498,LD00001677,2025-04-18 17:05:12,,abandoned,personal_data,1,0,0,,Tiempo de espera alto
RG00000791,JR0012933,PR011539,LD00001682,2025-12-10 23:04:04,2025-12-11 09:10:04,completed,confirmation,1,1,1,,
RG00000792,JR0012947,PR011553,LD00001684,2025-01-17 20:05:22,,abandoned,documents,0,0,0,,Carga documental incompleta
RG00000793,JR0012980,PR011581,LD00001689,2025-07-04 02:13:52,,abandoned,personal_data,0,0,0,,Tiempo de espera alto
RG00000794,JR0013002,PR011599,LD00001691,2025-06-19 06:32:28,,abandoned,documents,1,1,1,,Tiempo de espera alto
RG00000795,JR0013034,PR011631,LD00001693,2025-06-17 20:14:00,2025-06-18 19:24:00,completed,confirmation,1,1,1,,
RG00000796,JR0013049,PR011643,LD00001694,2025-07-15 19:33:59,2025-07-16 02:20:59,completed,confirmation,1,1,1,,
RG00000797,JR0013053,PR011645,LD00001696,2025-09-22 08:26:38,,abandoned,personal_data,1,1,1,,Biometría no exitosa
RG00000798,JR0013090,PR011679,LD00001699,2025-06-02 04:22:02,,abandoned,personal_data,1,0,0,Validación KYC fallida,Validación KYC fallida
