journey_id,anonymous_visitor_id,prospect_id,primary_campaign_id,primary_channel_id,first_device_id,attribution_model,journey_start_ts,journey_end_ts,current_stage_id,is_closed
JR0002582,AV000002582,PR002312,CP010,CH004,DV003,last_non_direct,2025-05-20 23:32:40,2025-05-21 00:14:40,ST02,1
JR0002583,AV000002583,PR002313,CP006,CH002,DV001,first_touch,2025-02-18 05:40:15,2025-02-18 07:02:15,ST02,1
JR0002584,AV000002584,PR002314,CP001,CH001,DV001,position_based,2025-05-26 12:52:59,2025-05-26 13:09:59,ST01,1
JR0002585,AV000002585,PR002315,CP001,CH001,DV002,position_based,2025-09-04 16:56:59,2025-09-04 17:38:59,ST02,1
JR0002586,AV000002586,PR002316,CP013,CH005,DV002,last_non_direct,2025-05-17 14:52:53,2025-05-17 15:41:53,ST02,1
JR0002587,AV000002587,PR002317,CP005,CH002,DV002,first_touch,2025-03-02 03:25:19,2025-03-02 04:56:19,ST01,1
JR0002588,AV000002588,PR002318,CP010,CH004,DV001,position_based,2025-06-07 12:21:23,2025-06-07 13:45:23,ST01,1
JR0002589,AV000002589,PR002319,CP007,CH003,DV001,last_non_direct,2025-04-02 19:46:27,2025-04-03 06:49:27,ST04,1
JR0002590,AV000002590,PR002320,CP007,CH003,DV006,first_touch,2025-03-27 07:16:50,2025-03-27 09:27:50,ST02,1
JR0002591,AV000002591,PR002320,CP001,CH001,DV002,last_non_direct,2025-05-04 18:16:50,2025-05-05 02:00:50,ST04,1
JR0002592,AV000002592,PR002321,CP007,CH003,DV001,position_based,2025-11-12 08:57:09,2025-11-12 09:45:09,ST02,1
JR0002593,AV000002593,PR002322,CP007,CH003,DV002,last_non_direct,2025-04-09 22:31:55,2025-04-09 23:40:55,ST02,1
JR0002594,AV000002594,PR002323,CP016,CH007,DV003,first_touch,2025-08-11 05:42:20,2025-08-11 07:27:20,ST01,1
JR0002595,AV000002595,PR002324,CP016,CH007,DV003,first_touch,2025-10-07 05:30:00,2025-10-07 06:40:00,ST01,1
JR0002596,AV000002596,PR002325,CP002,CH001,DV001,last_non_direct,2025-12-25 02:51:32,2025-12-25 04:38:32,ST01,1
JR0002597,AV000002597,PR002326,CP001,CH001,DV001,first_touch,2025-06-20 19:42:52,2025-06-20 21:04:52,ST02,1
JR0002598,AV000002598,PR002327,CP001,CH001,DV002,last_non_direct,2025-02-10 20:31:26,2025-02-10 21:42:26,ST02,1
JR0002599,AV000002599,PR002328,CP002,CH001,DV002,last_non_direct,2025-11-29 03:57:12,2025-11-29 04:25:12,ST01,1
JR0002600,AV000002600,PR002329,CP008,CH003,DV008,last_non_direct,2025-09-03 09:44:48,2025-09-03 11:12:48,ST01,1
JR0002601,AV000002601,PR002329,CP012,CH005,DV008,last_non_direct,2025-10-23 01:00:36,2025-10-23 02:17:36,ST02,1
JR0002602,AV000002602,PR002330,CP001,CH001,DV003,last_non_direct,2025-06-23 05:59:28,2025-06-23 07:03:28,ST02,1
JR0002603,AV000002603,PR002331,CP008,CH003,DV001,last_non_direct,2025-08-22 20:11:35,2025-08-22 22:27:35,ST02,1
JR0002604,AV000002604,PR002331,CP001,CH001,DV001,position_based,2025-10-14 21:58:51,2025-10-14 23:07:51,ST01,1
JR0002605,AV000002605,PR002332,CP007,CH003,DV005,last_non_direct,2025-08-13 10:27:01,2025-08-13 12:05:01,ST02,1
JR0002606,AV000002606,PR002333,CP016,CH007,DV006,position_based,2025-12-17 09:41:22,2025-12-17 11:21:22,ST01,1
JR0002607,AV000002607,PR002334,CP001,CH001,DV001,last_non_direct,2025-10-05 09:31:16,2025-10-06 04:52:16,ST03,1
JR0002608,AV000002608,PR002335,CP001,CH001,DV002,last_non_direct,2025-06-04 07:14:48,2025-06-04 10:41:48,ST03,1
JR0002609,AV000002609,PR002336,CP002,CH001,DV004,first_touch,2025-09-09 20:20:15,2025-09-09 21:15:15,ST01,1
JR0002610,AV000002610,PR002337,CP009,CH003,DV005,last_non_direct,2025-04-30 02:19:36,2025-04-30 04:34:36,ST02,1
JR0002611,AV000002611,PR002338,CP001,CH001,DV001,last_non_direct,2025-02-04 14:14:08,2025-02-05 07:38:08,ST05,1
JR0002612,AV000002612,PR002339,CP001,CH001,DV007,first_touch,2025-09-24 14:34:08,2025-09-24 15:58:08,ST01,1
JR0002613,AV000002613,PR002340,CP003,CH001,DV001,last_non_direct,2025-07-26 16:01:45,2025-07-26 16:48:45,ST02,1
JR0002614,AV000002614,PR002340,CP001,CH001,DV007,last_non_direct,2025-10-03 22:46:39,2025-10-04 06:39:39,ST03,1
JR0002615,AV000002615,PR002341,CP007,CH003,DV001,first_touch,2025-06-16 06:31:50,2025-06-16 07:17:50,ST02,1
JR0002616,AV000002616,PR002342,CP005,CH002,DV006,last_non_direct,2025-03-22 18:14:54,2025-03-22 19:37:54,ST02,1
JR0002617,AV000002617,PR002342,CP011,CH004,DV002,last_non_direct,2025-09-03 09:03:16,2025-09-03 09:39:16,ST01,1
JR0002618,AV000002618,PR002343,CP002,CH001,DV003,last_non_direct,2025-05-29 23:12:05,2025-05-30 01:19:05,ST02,1
JR0002619,AV000002619,PR002344,CP004,CH001,DV002,last_non_direct,2025-04-29 19:37:23,2025-04-29 21:14:23,ST02,1
JR0002620,AV000002620,PR002345,CP017,CH007,DV006,position_based,2025-04-10 19:25:53,2025-04-11 05:08:53,ST03,1
JR0002621,AV000002621,PR002346,CP005,CH002,DV001,last_non_direct,2025-04-21 20:49:38,2025-04-21 21:50:38,ST01,1
JR0002622,AV000002622,PR002347,CP001,CH001,DV002,last_non_direct,2025-08-25 02:05:16,2025-08-25 03:40:16,ST01,1
JR0002623,AV000002623,PR002348,CP001,CH001,DV006,last_non_direct,2025-04-25 04:20:01,2025-04-25 04:57:01,ST01,1
JR0002624,AV000002624,PR002349,CP006,CH002,DV001,first_touch,2025-08-29 02:51:21,2025-08-30 18:25:21,ST05,1
JR0002625,AV000002625,PR002350,CP001,CH001,DV001,first_touch,2025-11-16 08:43:17,2025-11-16 09:47:17,ST02,1
JR0002626,AV000002626,PR002351,CP013,CH005,DV008,last_non_direct,2025-11-29 19:04:42,2025-11-30 03:41:42,ST04,1
JR0002627,AV000002627,PR002352,CP008,CH003,DV003,last_non_direct,2025-08-09 14:18:12,2025-08-09 16:19:12,ST02,1
JR0002628,AV000002628,PR002353,CP002,CH001,DV003,first_touch,2025-07-12 19:31:03,2025-07-12 20:39:03,ST02,1
JR0002629,AV000002629,PR002354,CP012,CH005,DV001,first_touch,2025-01-19 11:08:09,2025-01-19 19:08:09,ST04,1
JR0002630,AV000002630,PR002354,CP011,CH004,DV003,last_non_direct,2025-10-14 16:17:57,2025-10-14 18:00:57,ST02,1
JR0002631,AV000002631,PR002355,CP015,CH006,DV002,last_non_direct,2025-07-05 08:23:22,2025-07-05 09:29:22,ST02,1
JR0002632,AV000002632,PR002356,CP006,CH002,DV008,position_based,2025-05-11 16:55:25,2025-05-11 19:26:25,ST02,1
JR0002633,AV000002633,PR002357,CP010,CH004,DV004,position_based,2025-04-26 21:56:29,2025-04-26 22:24:29,ST02,1
JR0002634,AV000002634,PR002358,CP010,CH004,DV003,last_non_direct,2025-09-14 21:13:44,2025-09-14 22:46:44,ST01,1
JR0002635,AV000002635,PR002359,CP008,CH003,DV004,position_based,2025-05-15 03:14:51,2025-05-15 04:43:51,ST02,1
JR0002636,AV000002636,PR002360,CP009,CH003,DV003,first_touch,2025-01-20 07:26:11,2025-01-20 08:15:11,ST02,1
JR0002637,AV000002637,PR002361,CP002,CH001,DV005,last_non_direct,2025-09-21 14:24:27,2025-09-21 15:37:27,ST01,1
JR0002638,AV000002638,PR002362,CP014,CH006,DV003,last_non_direct,2025-06-01 20:35:21,2025-06-03 01:32:21,ST05,1
JR0002639,AV000002639,PR002363,CP016,CH007,DV001,last_non_direct,2025-05-09 20:04:13,2025-05-09 21:15:13,ST02,1
JR0002640,AV000002640,PR002364,CP002,CH001,DV001,last_non_direct,2025-07-26 17:15:56,2025-07-26 17:36:56,ST01,1
JR0002641,AV000002641,PR002365,CP007,CH003,DV002,last_non_direct,2025-10-14 18:05:52,2025-10-14 18:17:52,ST02,1
JR0002642,AV000002642,PR002366,CP008,CH003,DV005,position_based,2025-04-21 07:05:54,2025-04-21 07:48:54,ST02,1
JR0002643,AV000002643,PR002366,CP016,CH007,DV005,last_non_direct,2025-10-22 23:15:26,2025-10-23 00:13:26,ST01,1
JR0002644,AV000002644,PR002367,CP017,CH007,DV002,last_non_direct,2025-06-26 11:30:45,2025-06-26 13:43:45,ST02,1
JR0002645,AV000002645,PR002368,CP008,CH003,DV001,first_touch,2025-10-20 06:57:46,2025-10-20 08:22:46,ST01,1
JR0002646,AV000002646,PR002369,CP010,CH004,DV003,position_based,2025-07-27 01:37:10,2025-07-27 02:43:10,ST02,1
JR0002647,AV000002647,PR002370,CP011,CH004,DV005,first_touch,2025-07-24 06:58:20,2025-07-24 08:18:20,ST02,1
JR0002648,AV000002648,PR002371,CP007,CH003,DV001,first_touch,2025-09-01 20:57:59,2025-09-01 22:26:59,ST02,1
JR0002649,AV000002649,PR002372,CP006,CH002,DV001,last_non_direct,2025-07-01 21:34:05,2025-07-01 22:13:05,ST02,1
JR0002650,AV000002650,PR002372,CP011,CH004,DV002,position_based,2025-12-01 22:55:57,2025-12-01 23:39:57,ST02,1
JR0002651,AV000002651,PR002373,CP007,CH003,DV004,last_non_direct,2025-04-27 15:27:14,2025-04-27 17:20:14,ST02,1
JR0002652,AV000002652,PR002374,CP004,CH001,DV001,position_based,2025-12-16 01:19:10,2025-12-16 02:09:10,ST02,1
JR0002653,AV000002653,PR002375,CP007,CH003,DV002,last_non_direct,2025-06-02 17:44:51,2025-06-02 18:56:51,ST02,1
JR0002654,AV000002654,PR002375,CP007,CH003,DV006,first_touch,2025-07-14 04:44:51,2025-07-14 06:34:51,ST02,1
JR0002655,AV000002655,PR002376,CP001,CH001,DV001,last_non_direct,2025-07-26 08:48:11,2025-07-26 10:11:11,ST02,1
JR0002656,AV000002656,PR002377,CP001,CH001,DV002,last_non_direct,2025-01-16 05:06:13,2025-01-16 05:15:13,ST01,1
JR0002657,AV000002657,PR002378,CP008,CH003,DV008,position_based,2025-10-12 14:17:31,2025-10-12 15:53:31,ST02,1
JR0002658,AV000002658,PR002379,CP002,CH001,DV001,last_non_direct,2025-08-16 23:19:48,2025-08-17 00:14:48,ST02,1
JR0002659,AV000002659,PR002380,CP006,CH002,DV002,position_based,2025-10-07 23:57:27,2025-10-08 01:02:27,ST01,1
JR0002660,AV000002660,PR002381,CP002,CH001,DV002,last_non_direct,2025-04-07 14:06:04,2025-04-07 15:35:04,ST02,1
JR0002661,AV000002661,PR002382,CP002,CH001,DV004,first_touch,2025-08-05 05:28:34,2025-08-05 06:19:34,ST01,1
JR0002662,AV000002662,PR002383,CP007,CH003,DV002,first_touch,2025-12-24 16:25:26,2025-12-24 18:46:26,ST02,1
JR0002663,AV000002663,PR002384,CP007,CH003,DV001,position_based,2025-11-29 04:21:32,2025-11-29 04:59:32,ST02,1
JR0002664,AV000002664,PR002385,CP006,CH002,DV004,first_touch,2025-07-30 05:23:39,2025-07-30 06:11:39,ST01,1
JR0002665,AV000002665,PR002386,CP004,CH001,DV003,last_non_direct,2025-03-25 17:18:23,2025-03-25 18:52:23,ST01,1
JR0002666,AV000002666,PR002387,CP001,CH001,DV003,last_non_direct,2025-08-27 23:48:02,2025-08-28 01:46:02,ST02,1
JR0002667,AV000002667,PR002388,CP010,CH004,DV004,position_based,2025-10-21 20:48:41,2025-10-21 23:59:41,ST02,1
JR0002668,AV000002668,PR002389,CP005,CH002,DV008,position_based,2025-08-30 09:34:20,2025-08-30 10:54:20,ST01,1
JR0002669,AV000002669,PR002390,CP017,CH007,DV001,last_non_direct,2025-05-06 23:10:56,2025-05-07 01:05:56,ST02,1
JR0002670,AV000002670,PR002391,CP008,CH003,DV003,last_non_direct,2025-10-10 16:05:38,2025-10-10 16:10:38,ST01,1
JR0002671,AV000002671,PR002392,CP016,CH007,DV002,last_non_direct,2025-04-22 11:02:05,2025-04-22 11:49:05,ST02,1
JR0002672,AV000002672,PR002392,CP008,CH003,DV001,last_non_direct,2025-06-30 04:25:13,2025-06-30 06:03:13,ST02,1
JR0002673,AV000002673,PR002393,CP011,CH004,DV003,last_non_direct,2025-07-28 12:06:50,2025-07-28 12:27:50,ST01,1
JR0002674,AV000002674,PR002394,CP001,CH001,DV004,last_non_direct,2025-06-25 12:49:37,2025-07-02 18:07:37,ST08,1
JR0002675,AV000002675,PR002395,CP003,CH001,DV006,last_non_direct,2025-04-04 05:04:37,2025-04-09 05:02:37,ST06,1
JR0002676,AV000002676,PR002396,CP010,CH004,DV003,position_based,2025-06-06 16:32:37,2025-06-06 17:27:37,ST01,1
JR0002677,AV000002677,PR002397,CP017,CH007,DV002,last_non_direct,2025-06-07 00:51:50,2025-06-07 02:50:50,ST02,1
JR0002678,AV000002678,PR002397,CP011,CH004,DV001,last_non_direct,2025-07-12 07:51:50,2025-07-12 08:53:50,ST02,1
JR0002679,AV000002679,PR002398,CP002,CH001,DV003,first_touch,2025-09-19 16:43:00,2025-09-19 17:55:00,ST02,1
JR0002680,AV000002680,PR002399,CP001,CH001,DV008,first_touch,2025-10-09 05:21:58,2025-10-09 05:42:58,ST01,1
JR0002681,AV000002681,PR002400,CP002,CH001,DV006,first_touch,2025-10-03 11:13:05,2025-10-03 12:53:05,ST01,1
JR0002682,AV000002682,PR002401,CP005,CH002,DV001,last_non_direct,2025-03-27 03:09:23,2025-03-27 03:35:23,ST02,1
JR0002683,AV000002683,PR002401,CP012,CH005,DV001,last_non_direct,2025-12-23 17:10:14,2025-12-23 19:29:14,ST02,1
JR0002684,AV000002684,PR002402,CP012,CH005,DV001,last_non_direct,2025-12-14 21:39:44,2025-12-15 04:11:44,ST03,0
JR0002685,AV000002685,PR002403,CP003,CH001,DV003,last_non_direct,2025-03-20 01:45:26,2025-03-20 02:24:26,ST02,1
JR0002686,AV000002686,PR002404,CP001,CH001,DV002,last_non_direct,2025-01-19 11:21:56,2025-01-19 14:02:56,ST02,1
JR0002687,AV000002687,PR002404,CP002,CH001,DV002,last_non_direct,2025-06-02 23:30:17,2025-06-06 14:21:17,ST05,1
JR0002688,AV000002688,PR002405,CP003,CH001,DV001,last_non_direct,2025-01-19 17:55:12,2025-01-19 19:48:12,ST02,1
JR0002689,AV000002689,PR002406,CP003,CH001,DV005,first_touch,2025-04-02 06:37:24,2025-04-02 07:29:24,ST02,1
JR0002690,AV000002690,PR002407,CP004,CH001,DV001,last_non_direct,2025-11-11 04:12:16,2025-11-11 05:10:16,ST01,1
JR0002691,AV000002691,PR002408,CP006,CH002,DV001,last_non_direct,2025-05-13 14:35:16,2025-05-13 15:06:16,ST02,1
JR0002692,AV000002692,PR002409,CP017,CH007,DV002,position_based,2025-02-14 13:21:19,2025-02-14 14:13:19,ST01,1
JR0002693,AV000002693,PR002410,CP017,CH007,DV001,position_based,2025-09-17 10:50:15,2025-09-17 12:19:15,ST02,1
JR0002694,AV000002694,PR002411,CP008,CH003,DV006,position_based,2025-03-19 04:02:15,2025-03-19 05:52:15,ST02,1
JR0002695,AV000002695,PR002412,CP007,CH003,DV002,last_non_direct,2025-10-23 00:11:49,2025-10-23 00:35:49,ST02,1
JR0002696,AV000002696,PR002413,CP002,CH001,DV003,first_touch,2025-06-10 02:11:47,2025-06-10 03:11:47,ST02,1
JR0002697,AV000002697,PR002413,CP008,CH003,DV002,position_based,2025-08-01 09:11:47,2025-08-01 10:12:47,ST01,1
JR0002698,AV000002698,PR002414,CP018,CH008,DV003,last_non_direct,2025-01-09 10:24:53,2025-01-11 21:58:53,ST06,1
JR0002699,AV000002699,PR002415,CP008,CH003,DV003,position_based,2025-10-07 12:28:51,2025-10-07 14:10:51,ST01,1
JR0002700,AV000002700,PR002415,CP005,CH002,DV003,last_non_direct,2025-11-16 22:28:51,2025-11-16 23:10:51,ST02,1
JR0002701,AV000002701,PR002416,CP011,CH004,DV002,position_based,2025-03-14 20:45:30,2025-03-14 22:12:30,ST01,1
JR0002702,AV000002702,PR002417,CP003,CH001,DV002,last_non_direct,2025-05-08 15:04:23,2025-05-08 19:43:23,ST04,1
JR0002703,AV000002703,PR002418,CP002,CH001,DV001,last_non_direct,2025-06-09 13:53:05,2025-06-09 14:46:05,ST02,1
JR0002704,AV000002704,PR002419,CP013,CH005,DV003,last_non_direct,2025-11-29 22:15:18,2025-11-29 23:09:18,ST01,1
JR0002705,AV000002705,PR002420,CP003,CH001,DV001,last_non_direct,2025-03-25 22:39:27,2025-03-25 23:41:27,ST02,1
JR0002706,AV000002706,PR002421,CP002,CH001,DV005,first_touch,2025-02-16 19:26:00,2025-02-16 20:49:00,ST02,1
JR0002707,AV000002707,PR002422,CP010,CH004,DV002,position_based,2025-11-20 19:44:31,2025-11-20 21:42:31,ST02,1
JR0002708,AV000002708,PR002423,CP017,CH007,DV007,last_non_direct,2025-09-06 05:06:46,2025-09-06 05:54:46,ST01,1
JR0002709,AV000002709,PR002424,CP006,CH002,DV003,last_non_direct,2025-06-30 07:35:27,2025-06-30 08:08:27,ST02,1
JR0002710,AV000002710,PR002425,CP007,CH003,DV008,last_non_direct,2025-05-03 12:01:46,2025-05-03 13:51:46,ST02,1
JR0002711,AV000002711,PR002426,CP007,CH003,DV002,first_touch,2025-07-29 21:36:02,2025-07-29 22:58:02,ST01,1
JR0002712,AV000002712,PR002427,CP018,CH008,DV007,position_based,2025-09-16 17:49:14,2025-09-16 18:40:14,ST01,1
JR0002713,AV000002713,PR002427,CP006,CH002,DV002,first_touch,2025-10-10 05:53:37,2025-10-10 09:49:37,ST03,1
JR0002714,AV000002714,PR002428,CP005,CH002,DV004,position_based,2025-08-02 21:38:37,2025-08-03 01:04:37,ST02,1
JR0002715,AV000002715,PR002429,CP007,CH003,DV003,last_non_direct,2025-08-21 09:22:35,2025-08-21 10:43:35,ST01,1
JR0002716,AV000002716,PR002430,CP002,CH001,DV006,position_based,2025-11-09 09:54:12,2025-11-09 12:16:12,ST02,1
JR0002717,AV000002717,PR002431,CP003,CH001,DV003,last_non_direct,2025-02-14 06:33:09,2025-02-14 08:39:09,ST02,1
JR0002718,AV000002718,PR002432,CP007,CH003,DV001,position_based,2025-12-10 01:49:58,2025-12-10 02:52:58,ST02,1
JR0002719,AV000002719,PR002433,CP018,CH008,DV001,position_based,2025-05-20 21:06:07,2025-05-21 10:02:07,ST05,1
JR0002720,AV000002720,PR002434,CP001,CH001,DV002,last_non_direct,2025-07-23 01:11:46,2025-07-23 03:09:46,ST01,1
JR0002721,AV000002721,PR002435,CP003,CH001,DV003,last_non_direct,2025-06-26 10:30:57,2025-06-26 13:17:57,ST02,1
JR0002722,AV000002722,PR002436,CP010,CH004,DV003,position_based,2025-05-09 12:56:18,2025-05-09 15:01:18,ST02,1
JR0002723,AV000002723,PR002436,CP002,CH001,DV003,first_touch,2025-07-07 01:54:10,2025-07-07 03:43:10,ST02,1
JR0002724,AV000002724,PR002437,CP002,CH001,DV003,last_non_direct,2025-07-23 16:02:18,2025-07-23 17:32:18,ST02,1
JR0002725,AV000002725,PR002438,CP013,CH005,DV001,position_based,2025-10-06 20:25:21,2025-10-07 00:24:21,ST03,1
JR0002726,AV000002726,PR002439,CP001,CH001,DV001,last_non_direct,2025-07-20 19:07:48,2025-07-21 17:03:48,ST05,1
JR0002727,AV000002727,PR002440,CP007,CH003,DV002,position_based,2025-10-02 23:40:40,2025-10-02 23:53:40,ST01,1
JR0002728,AV000002728,PR002441,CP002,CH001,DV001,last_non_direct,2025-07-21 10:29:30,2025-07-21 11:30:30,ST02,1
JR0002729,AV000002729,PR002442,CP001,CH001,DV001,last_non_direct,2025-10-24 03:18:23,2025-10-24 05:04:23,ST02,1
JR0002730,AV000002730,PR002443,CP003,CH001,DV002,position_based,2025-04-18 22:15:27,2025-04-19 06:49:27,ST03,1
JR0002731,AV000002731,PR002444,CP012,CH005,DV002,position_based,2025-06-03 07:05:09,2025-06-05 10:42:09,ST06,1
JR0002732,AV000002732,PR002445,CP001,CH001,DV002,last_non_direct,2025-08-03 07:03:45,2025-08-03 07:34:45,ST01,1
JR0002733,AV000002733,PR002445,CP005,CH002,DV002,position_based,2025-08-28 14:03:45,2025-08-28 15:26:45,ST02,1
JR0002734,AV000002734,PR002446,CP011,CH004,DV003,position_based,2025-06-07 01:01:56,2025-06-07 02:34:56,ST02,1
JR0002735,AV000002735,PR002447,CP013,CH005,DV001,last_non_direct,2025-05-30 18:49:15,2025-05-30 19:06:15,ST01,1
JR0002736,AV000002736,PR002448,CP011,CH004,DV002,last_non_direct,2025-06-13 04:15:33,2025-06-13 07:16:33,ST02,1
JR0002737,AV000002737,PR002449,CP001,CH001,DV006,last_non_direct,2025-11-22 09:51:55,2025-11-22 11:11:55,ST01,1
JR0002738,AV000002738,PR002449,CP001,CH001,DV002,last_non_direct,2025-12-22 19:51:55,2025-12-23 15:46:55,ST05,0
JR0002739,AV000002739,PR002450,CP013,CH005,DV002,last_non_direct,2025-10-24 14:03:48,2025-10-24 15:15:48,ST02,1
JR0002740,AV000002740,PR002451,CP006,CH002,DV002,last_non_direct,2025-08-16 00:19:50,2025-08-16 01:03:50,ST02,1
JR0002741,AV000002741,PR002452,CP008,CH003,DV001,last_non_direct,2025-05-01 08:19:36,2025-05-01 10:09:36,ST02,1
JR0002742,AV000002742,PR002453,CP007,CH003,DV001,last_non_direct,2025-07-10 07:08:11,2025-07-10 08:01:11,ST01,1
JR0002743,AV000002743,PR002454,CP007,CH003,DV002,last_non_direct,2025-12-24 07:46:56,2025-12-24 08:27:56,ST02,1
JR0002744,AV000002744,PR002455,CP006,CH002,DV001,last_non_direct,2025-08-03 17:22:16,2025-08-03 17:50:16,ST01,1
JR0002745,AV000002745,PR002456,CP001,CH001,DV002,last_non_direct,2025-02-21 14:53:45,2025-02-21 17:09:45,ST02,1
JR0002746,AV000002746,PR002457,CP007,CH003,DV001,first_touch,2025-05-11 23:42:48,2025-05-12 01:42:48,ST02,1
JR0002747,AV000002747,PR002458,CP007,CH003,DV001,first_touch,2025-04-04 01:53:22,2025-04-04 02:58:22,ST02,1
JR0002748,AV000002748,PR002459,CP002,CH001,DV002,position_based,2025-08-19 11:34:57,2025-08-19 16:30:57,ST03,1
JR0002749,AV000002749,PR002460,CP002,CH001,DV003,last_non_direct,2025-12-17 13:28:37,2025-12-18 07:44:37,ST05,0
JR0002750,AV000002750,PR002460,CP002,CH001,DV008,last_non_direct,2025-12-31 23:00:00,2026-01-01 01:01:00,ST02,1
JR0002751,AV000002751,PR002461,CP012,CH005,DV001,last_non_direct,2025-09-15 12:33:26,2025-09-15 14:22:26,ST02,1
JR0002752,AV000002752,PR002462,CP009,CH003,DV006,position_based,2025-06-06 04:58:04,2025-06-06 05:33:04,ST02,1
JR0002753,AV000002753,PR002463,CP001,CH001,DV002,last_non_direct,2025-03-11 04:30:48,2025-03-11 11:21:48,ST04,1
JR0002754,AV000002754,PR002464,CP001,CH001,DV003,last_non_direct,2025-01-19 06:21:32,2025-01-19 08:05:32,ST02,1
JR0002755,AV000002755,PR002465,CP010,CH004,DV003,last_non_direct,2025-05-21 19:04:25,2025-05-21 19:19:25,ST01,1
JR0002756,AV000002756,PR002466,CP002,CH001,DV001,last_non_direct,2025-07-26 02:27:42,2025-07-26 03:45:42,ST02,1
JR0002757,AV000002757,PR002467,CP004,CH001,DV001,last_non_direct,2025-11-02 10:50:32,2025-11-02 11:52:32,ST01,1
JR0002758,AV000002758,PR002468,CP006,CH002,DV001,last_non_direct,2025-06-01 22:37:48,2025-06-01 23:11:48,ST01,1
JR0002759,AV000002759,PR002469,CP010,CH004,DV001,last_non_direct,2025-10-13 22:02:42,2025-10-14 00:39:42,ST02,1
JR0002760,AV000002760,PR002469,CP002,CH001,DV003,position_based,2025-11-17 01:02:42,2025-11-18 00:02:42,ST07,1
JR0002761,AV000002761,PR002470,CP008,CH003,DV001,position_based,2025-04-25 16:59:55,2025-04-25 18:00:55,ST02,1
JR0002762,AV000002762,PR002471,CP004,CH001,DV002,position_based,2025-09-24 14:18:51,2025-09-24 18:00:51,ST04,1
JR0002763,AV000002763,PR002472,CP002,CH001,DV001,position_based,2025-09-23 07:58:37,2025-09-23 09:14:37,ST01,1
JR0002764,AV000002764,PR002473,CP011,CH004,DV001,first_touch,2025-01-17 23:10:05,2025-01-18 01:10:05,ST02,1
JR0002765,AV000002765,PR002474,CP004,CH001,DV008,position_based,2025-03-23 00:46:11,2025-03-23 02:38:11,ST02,1
JR0002766,AV000002766,PR002475,CP001,CH001,DV008,last_non_direct,2025-09-17 18:24:47,2025-09-17 19:43:47,ST02,1
JR0002767,AV000002767,PR002476,CP007,CH003,DV002,last_non_direct,2025-10-24 22:44:07,2025-10-24 23:07:07,ST02,1
JR0002768,AV000002768,PR002477,CP002,CH001,DV008,last_non_direct,2025-07-07 15:33:12,2025-07-08 08:40:12,ST05,1
JR0002769,AV000002769,PR002478,CP003,CH001,DV001,first_touch,2025-05-01 04:21:50,2025-05-01 06:16:50,ST02,1
JR0002770,AV000002770,PR002479,CP005,CH002,DV005,last_non_direct,2025-03-01 06:27:37,2025-03-01 06:40:37,ST01,1
JR0002771,AV000002771,PR002480,CP009,CH003,DV004,last_non_direct,2025-04-17 06:03:57,2025-04-17 07:27:57,ST02,1
JR0002772,AV000002772,PR002481,CP005,CH002,DV007,last_non_direct,2025-08-05 17:47:55,2025-08-05 18:27:55,ST02,1
JR0002773,AV000002773,PR002482,CP006,CH002,DV002,first_touch,2025-05-01 12:01:52,2025-05-01 12:43:52,ST01,1
JR0002774,AV000002774,PR002483,CP003,CH001,DV001,last_non_direct,2025-07-30 00:28:32,2025-07-30 02:34:32,ST02,1
JR0002775,AV000002775,PR002484,CP002,CH001,DV004,position_based,2025-11-07 01:24:05,2025-11-07 02:24:05,ST02,1
JR0002776,AV000002776,PR002485,CP004,CH001,DV001,last_non_direct,2025-08-19 08:53:13,2025-08-19 09:15:13,ST02,1
JR0002777,AV000002777,PR002486,CP001,CH001,DV008,last_non_direct,2025-04-10 01:06:58,2025-04-10 03:26:58,ST02,1
JR0002778,AV000002778,PR002487,CP002,CH001,DV006,position_based,2025-08-13 17:14:09,2025-08-13 18:42:09,ST02,1
JR0002779,AV000002779,PR002488,CP007,CH003,DV003,position_based,2025-06-25 16:59:48,2025-06-25 18:15:48,ST01,1
